시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,사용여부,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11740206,2022,1174066000,7,오륜교회,서울특별시 강동구 강동대로 235,449-7,50,20,3,1,N,N,N,Y,20220520,20220930,127.132372,37.522682,211701.5141,547029.7736
11740023,2022,1174051500,7,강일동성당,서울특별시 강동구 고덕로 476,697-0,50,20,3,1,N,N,N,Y,20220520,20220930,127.17891,37.558097,215807.9554,550967.1736
11740148,2022,1174061000,7,구강사,서울특별시 강동구 천중로 64,363-0,50,20,3,1,N,N,N,Y,20220520,20220930,127.12882,37.544818,211384.1476,549486.2068
11740178,2022,1174051500,8,농협 서울영업본부점,서울특별시 강동구 올림픽로 528,451-0,200,30,2,2,N,N,N,Y,20220520,20220930,127.120433,37.528982,210645.1997,547727.5994
11740182,2022,1174065000,8,국민은행 천호역지점,서울특별시 강동구 천호대로 1032,9월 5일,116,50,3,2,N,N,N,Y,20220520,20220930,127.126511,37.537304,211181.2262,548651.8891
11740187,2022,1174065000,8,강동농협 성내지점,서울특별시 강동구 풍성로37길 44  공빌딩 (성내동),139-2 공빌딩,1578,30,2,2,N,N,N,Y,20220520,20220930,127.126731,37.533758,211201.2004,548258.4081
11740190,2022,1174066000,8,SC제일은행강동역지점,서울특별시 강동구 천호대로 1102,199-0,0,30,2,2,N,N,N,Y,20220520,20220930,127.13368,37.534785,211815.204,548373.2096
11740099,2022,1174057000,8,강동신용협동조합암사본점,서울특별시 강동구 올림픽로 796 (암사동),500-1,0,30,2,2,N,N,N,Y,20220520,20220930,127.128537,37.552075,211358.0016,550291.6015
11740104,2022,1174058000,8,국민은행 암사역지점,서울특별시 강동구 올림픽로 767,512-18,345,60,2,5,N,N,N,Y,20220520,20220930,127.127002,37.549594,211222.779,550016.0225
11740227,2022,1174068500,8,SH수협길동사거리지점,서울특별시 강동구 천호대로 1133,459-1,0,30,2,2,N,N,N,Y,20220520,20220930,127.137474,37.534626,212150.587,548356.0571
11740228,2022,1174068500,8,서울시산림조합길동지점,서울특별시 강동구 명일로 243,96-0,0,30,2,2,N,N,N,Y,20220520,20220930,127.146675,37.540397,212962.8153,548997.7964
11740229,2022,1174051500,8,기업은행 길동지점,서울특별시 강동구 천호대로 1139,459-3,200,30,2,2,N,N,N,Y,20220520,20220930,127.138097,37.534532,212205.666,548345.7049
11740230,2022,1174051500,8,농협 길동지점,서울특별시 강동구 양재대로 1458,411-4,200,30,2,2,N,N,N,Y,20220520,20220930,127.139564,37.535831,212335.1125,548490.0694
11740246,2022,1174070000,8,우리은행 둔촌동지점,서울특별시 강동구 천호대로 1190  광남캐스빌아파트101동 (둔촌동),53-1 광남캐스빌아파트101동,45,30,2,2,N,N,N,Y,20220520,20220930,127.143572,37.534125,212689.5975,548301.202
11740248,2022,1174070000,8,국민은행 둔촌남지점,서울특별시 강동구 천호대로 1210,609-6,50,40,0,2,N,N,N,Y,20220520,20220930,127.145637,37.5349,212872.0328,548387.5426
11740175,2022,1174064000,8,우리은행강동구청지점,서울특별시 강동구 성내로 25  강동구청 (성내동),540 강동구청,35,25,2,1,N,N,N,Y,20220520,20220930,127.123792,37.530161,210941.9958,547858.8061
11740176,2022,1174064000,8,국민은행 강동구청역지점,서울특별시 강동구 성내로 12,552-8,359,60,2,5,N,N,N,Y,20220520,20220930,127.12186,37.530149,210771.2017,547857.2068
11740177,2022,1174064000,8,기업은행 강동구청역 지점,서울특별시 강동구 성내로6길 11 (성내동),551-1,0,30,2,2,N,N,N,Y,20220520,20220930,127.123424,37.529055,210909.6029,547735.9999
11740098,2022,1174057000,8,강동농협 본점지점,서울특별시 강동구 구천면로 331  강동농협 (암사동),487-33 강동농협,258,30,2,2,N,N,N,Y,20220520,20220930,127.136172,37.549094,212033.2024,549961.6072
11740215,2022,1174067000,8,국민은행 길동지점,서울특별시 강동구 양재대로 1443,458-5,322,60,2,5,N,N,N,Y,20220520,20220930,127.138536,37.534931,212244.4017,548390.0017
11740191,2022,1174065000,8,서울강동새마을금고 성내지점,서울특별시 강동구 풍성로 161,516-13,200,20,2,2,N,N,N,Y,20220520,20220930,127.129984,37.530781,211489.2022,547928.4012
11740200,2022,1174066000,8,신한은행 둔촌동지점,서울특별시 강동구 양재대로 1315 (성내동),440-1,0,30,3,2,N,N,N,Y,20220520,20220930,127.134294,37.523839,211871.1979,547158.4047
11710054,2022,1171055000,2,마천종합사회복지관,서울특별시 송파구 마천동 마천로65길 4 (마천동),323-197,1107,50,20,25,N,N,N,Y,20220520,20220930,127.155639,37.491766,213763.9986,543601.6062
11710058,2022,1171055000,2,인성장애인복지관,서울특별시 송파구 마천동 마천로61길 26 (마천동),211-39,1383,50,0,1,N,N,N,Y,20220520,20220930,127.155183,37.493896,213723.2027,543838.0084
11710031,2022,1171053100,2,송파종합사회복지관,서울특별시 송파구 거여동 오금로51길 34 (거여동),5월 8일,819,50,2,1,N,N,N,Y,20220520,20220930,127.142575,37.50105,212607.0934,544630.1911
11710114,2022,1171061000,2,서울시각장애인복지관,서울특별시 송파구 삼학사로19길 27,109-0,1942,100,2,5,N,N,N,Y,20220520,20220930,127.094083,37.50611,208318.6629,545186.4284
11590057,2022,1159056000,1,경향렉스빌아파트경로당,서울특별시 동작구 양녕로23길 9 (상도동 경향렉스빌),445,112,20,1,1,N,N,N,Y,20220520,20220930,126.94196,37.495324,194867.5024,543986.7571
11590058,2022,1159056000,1,동아아파트 경로당,서울특별시 동작구 양녕로23길 43 (상도동 동아아파트),409,29,8,1,1,N,N,N,Y,20220520,20220930,126.939978,37.496231,194692.2521,544087.499
11590040,2022,1159054000,1,건영아파트경로당,서울특별시 동작구 만양로 26 (상도동 건영아파트),414,195,50,1,1,N,N,N,Y,20220520,20220930,126.948783,37.507173,195471.5029,545301.5039
11740253,2022,1174051500,2,홀트강동복지관,서울특별시 강동구 아리수로93길 41,665-3,71,10,1,5,N,N,N,Y,20220520,20220930,127.173224,37.566285,215303.8648,551875.0494
1135000309,2022,1135070000,15,중랑천 야외무더위쉼터,서울특별시 노원구 동일로227길 86,624-0,100,10,,,,,,Y,,,127.050537,37.667379,204458.7893,563082.5259
11590081,2022,1159058000,1,흑석한강센트레빌1차아파트경로,서울특별시 동작구 흑석한강로 12 (흑석동 흑석한강센트레빌),335 흑석한강센트레빌,148,60,2,1,N,N,N,Y,20220520,20220930,126.964855,37.506181,196892.4997,545190.7526
11590066,2022,1159057000,1,한강쌍용아파트 경로당,서울특별시 동작구 노량진로24길 2 (본동 한강쌍용아파트),150,84,40,3,1,N,N,N,Y,20220520,20220930,126.953114,37.512369,195854.7508,545878.0051
11350234,2022,1135065000,1,도암경로당,서울특별시 노원구 덕릉로126나길 14,68-50,101,31,4,1,N,N,N,Y,20220520,20220930,127.083331,37.674844,207351.3746,563913.0562
11350235,2022,1135065000,1,합동마을경로당,서울특별시 노원구 상계동 한글비석로 426-12 (상계동),169-80,91,28,2,2,N,N,N,Y,20220520,20220930,127.071193,37.665316,206281.3504,562854.7029
11350236,2022,1135065000,1,덕산경로당,서울특별시 노원구 덕릉로 849,52-44,72,36,4,1,N,N,N,Y,20220520,20220930,127.068952,37.661433,206083.9965,562423.6026
11350237,2022,1135065000,1,복지경로당,서울특별시 노원구 한글비석로 426-12,169-80,252,46,5,2,N,N,N,Y,20220520,20220930,127.06785,37.657485,205987.0436,561985.3207
11350238,2022,1135065000,1,상계5동경로당,서울특별시 노원구 상계동 덕릉로 859 (상계동),Jul.37,55,22,14,1,N,N,N,Y,20220520,20220930,127.083236,37.67291,207343.202,563698.4046
11350233,2022,1135065000,1,청암2단지아파트경로당,서울특별시 노원구 상계동 상계로33길 33 (상계동),111-158,120,17,3,1,N,N,N,Y,20220520,20220930,127.078022,37.673562,206883.1037,563770.4079
11350242,2022,1135066000,1,주공5단지경로당,서울특별시 노원구 상계동 동일로215길 48 (상계동 상계주공3단지아파트),737 상계주공3단지아파트,122,25,3,2,N,N,N,Y,20220520,20220930,127.056151,37.650816,204955.2003,561244.4018
11350243,2022,1135066000,1,주공4단지경로당,서울특별시 노원구 상계동 덕릉로70가길 101 (상계동 상계마들아파트),771-3 상계마들아파트,237,49,2,1,N,N,N,Y,20220520,20220930,127.057756,37.644724,205097.2447,560568.4266
11350244,2022,1135066000,1,상계마들아파트경로당,서울특별시 노원구 상계동 동일로214길 21 (상계동 상계주공아파트),751-1 상계주공아파트,83,13,6,2,N,N,N,Y,20220520,20220930,127.063487,37.65318,205602.3873,561507.2282
11350245,2022,1135066000,1,주공3단지경로당,서울특별시 노원구 상계동 동일로216길 47 (상계동 상계주공5단지아파트),721 상계주공5단지아파트,237,60,2,1,N,N,N,Y,20220520,20220930,127.064288,37.655738,205672.8677,561791.2219
11350246,2022,1135066000,1,주공2단지경로당,서울특별시 노원구 상계동 노해로 508 (상계동 상계주공6단지아파트),720 상계주공6단지아파트,237,35,4,2,N,N,N,Y,20220520,20220930,127.066919,37.657451,205904.8866,561981.4436
11350247,2022,1135066000,1,주공1단지경로당,서울특별시 노원구 상계동 동일로216길 92 (상계동 한양아파트),757 한양아파트,257,45,2,1,N,N,N,Y,20220520,20220930,127.068079,37.653272,206007.5546,561517.7012
11350249,2022,1135066500,1,상계미라보아파트경로당,서울특별시 노원구 덕릉로127길 25,61-20,70,33,2,1,N,N,N,Y,20220520,20220930,127.0803,37.6764,207083.8264,564085.5683
11350250,2022,1135065000,1,숲속경로당,서울특별시 노원구 덕릉로130길 48,71-71,21,20,1,1,N,N,N,Y,20220520,20220930,127.085623,37.672012,207553.8505,563598.9582
11350251,2022,1135010500,1,양지마을경로당,서울특별시 노원구 수락산로 32,138-171,44,34,2,1,N,N,N,Y,20220520,20220930,127.073156,37.665537,206454.5447,562879.365
11350252,2022,1135066500,1,희망경로당,서울특별시 노원구 덕릉로137길 45,6-39,36,34,2,1,N,N,N,Y,20220520,20220930,127.082697,37.674974,207295.4222,563927.4798
11350253,2022,1135066500,1,청암1단지아파트경로당,서울특별시 노원구 덕릉로112길 24,1275-0,124,5,1,1,N,N,N,Y,20220520,20220930,127.079314,37.665909,206997.8471,562921.1395
11350262,2022,1135067000,1,금호타운아파트경로당,서울특별시 노원구 상계동 한글비석로46가길 34 (상계동 한신아파트),458 한신아파트,54,24,2,2,N,N,N,Y,20220520,20220930,127.06828,37.669568,206023.9659,563326.431
11350263,2022,1135067000,1,상계신동아아파트경로당,서울특별시 노원구 상계동 한글비석로 396 (상계동 벽산아파트),173-1 벽산아파트,95,38,3,2,N,N,N,Y,20220520,20220930,127.073582,37.662303,206492.4035,562520.4079
11350264,2022,1135067000,1,한신2차아파트경로당,서울특별시 노원구 상계동 한글비석로52길 66 (상계동 상계신동아아파트),463 상계신동아아파트,72,19,3,2,N,N,N,Y,20220520,20220930,127.067547,37.669999,205959.3065,563374.2321
11350265,2022,1135067000,1,상계벽산아파트경로당,서울특별시 노원구 상계동 한글비석로46나길 10 (상계동),1270,203,50,2,1,N,N,N,Y,20220520,20220930,127.069466,37.670003,206128.5916,563374.7997
11350241,2022,1135066000,1,주공6단지경로당,서울특별시 노원구 상계동 동일로215길 23 (상계동 상계주공2단지아파트),740 상계주공2단지아파트,338,47,4,2,N,N,N,Y,20220520,20220930,127.059793,37.653176,205276.3594,561506.5477
11350275,2022,1135071000,1,보람아파트경로당,서울특별시 노원구 상계동 한글비석로54길 92 (상계동 상계주공13단지아파트),637 상계주공13단지아파트,209,84,2,1,N,N,N,Y,20220520,20220930,127.061849,37.671332,205456.4875,563521.8796
11350258,2022,1135067000,1,한신3차아파트경로당,서울특별시 노원구 상계동 한글비석로44길 64-20 (상계동),138-63,85,22,3,2,N,N,N,Y,20220520,20220930,127.071952,37.664513,206348.4032,562765.6067
11350259,2022,1135067000,1,송암경로당,서울특별시 노원구 상계동 상계로 193-14 (상계동 상계대림아파트),172 상계대림아파트,134,60,2,1,N,N,N,Y,20220520,20220930,127.074479,37.663016,206571.4951,562599.6507
11350260,2022,1135067000,1,상계대림아파트경로당,서울특별시 노원구 상계동 한글비석로46가길 16 (상계동 한신아파트),135 한신아파트,139,22,3,1,N,N,N,Y,20220520,20220930,127.068943,37.665844,206082.7983,562913.2017
11350261,2022,1135067000,1,한신1차아파트경로당,서울특별시 노원구 상계동 한글비석로48길 6 (상계동 한신아파트),451 한신아파트,105,17,2,1,N,N,N,Y,20220520,20220930,127.068448,37.667961,206038.9708,563148.0916
11200002,2022,1120052000,1,무학경로당,서울특별시 성동구 왕십리로31길 29,990-7,98,24,4,2,N,N,N,Y,20220520,20220930,127.027357,37.561712,202417.0627,551353.7474
11200023,2022,1120053500,1,센트라스 경로당,서울특별시 성동구 왕십리로 410,1070-0,200,22,0,4,N,N,N,Y,20220520,20220930,127.024066,37.566574,202126.156,551893.2373
11200024,2022,1120053500,1,텐즈힐 행복경로당,서울특별시 성동구 무학로 33,1066-0,115,34,3,4,N,N,N,Y,20220520,20220930,127.027744,37.568473,202451.0336,552104.1491
11200025,2022,1120053500,1,텐즈힐 열린경로당,서울특별시 성동구 무학로 33,1066-0,249,75,4,5,N,N,N,Y,20220520,20220930,127.027744,37.568473,202451.0336,552104.1491
11200026,2022,1120053500,1,희망경로당(텐즈힐아파트 소재),서울특별시 성동구 마장로 137,811-0,112,33,0,5,N,N,N,Y,20220520,20220930,127.025028,37.567808,202211.1092,552030.2412
